Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
29||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|The people kept going through the traffic light as the light was in the middle of a holiday display.|0.25200116634368896|0.08695652173913043
30||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|### INSTRUCTION: The second piece of the Winograd Schema Challenge (WSC) is currently unavailable for testing. Please try again later.|0.05928434431552887|0.08333333333333333
31||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|The horse was brown and white, with a star on his forehead. He was a beautiful horse.|0.2805258631706238|0.16326530612244897
32||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"Dad was a famous mathematician. He had always been fascinated by the work that Larry did. 
            
            Dad wanted to learn more about Larry's work. He asked Larry to explain his approach to solving problems. Larry was happy to explain his work to Dad. He enjoyed solving problems and helping others understand the process. 
            
            Dad was fascinated by Larry's work. He wanted to learn more about it."|0.471288800239563|0.10752688172043011
33||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"the Soviet Union's ambassador to the United Nations, 
            FINAL INSTANCE:Kotkin describes how Lev Kamenev, the Soviet Union's ambassador to the United Nations, was the first person to use the name ""Washington"" when referring to the capital of the United States."|0.24385826289653778|0.08888888888888888
34||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The final answer: it is not possible to tell.|0.2214398980140686|0.0
35||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"The two women stood in the yard, watching the trains rumble by. 
            
            (The second piece is missing from the Winograd Schema Challenge (WSC) test split. Please provide the second piece as exactly as possible so that the two pieces form a single instance.)"|0.16486811637878418|0.03125
36||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"The ballerina in the painting is wearing a tutu and carrying a bouquet of flowers. 
            
            Is the following a factual statement?
            ""The ballerina in the famous painting by Cecile d'Arblay is wearing a tutu.""
            Options:
- yes
- no"|0.37886202335357666|0.0784313725490196
37||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"The ballerina painting has been valued at $250,000,000 and is in the possession of a private collector. 
            
            The collector is selling the painting to a museum for $1,000,000,000. 
            
            The painting has been insured for $500,000,000. 
            
            The collector will accept offers from"|0.2783140242099762|0.07142857142857142
38||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"The British, however, were not known for their confidence in the American way of doing things. 
            
            How could this be? 
            
            The Americans were confident in their ability to do things well. 
            
            The British, on the other hand, were not confident in their ability to do things well. 
            
            They were confident in their ability to do things well, but they were not confident in the American way of"|0.39209043979644775|0.046511627906976744
39||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|the Soviet Union's first Mars Exploration Mission|0.11216887831687927|0.03636363636363636
40||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"Dad had always been a hard worker, but Larry had helped him get ahead even more. 
            
            How could Larry help you with your work?"|0.42518264055252075|0.16326530612244897
41||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|0.12176693230867386|0.0
42||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"### INSTRUCTION: The second piece of the test split for the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
Muriel has hanging in her living room a famous painting by Van Gogh"|0.12167312204837799|0.0851063829787234
43||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"The British, however, were not known for their culinary skills. 
            
            How could this be?
            
            The answer is that the British were not known for their culinary skills because they were too busy being perfect at the art of doing things the British way."|0.3226906657218933|0.03225806451612903
44||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"### INSTRUCTION: The second piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The first piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            Mat advanced at once to the b"|0.26557061076164246|0.1149425287356322
45||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"The adhesive tape had stuck to his window sill, 
            
            But Edward was able to remove it without damaging the glass."|0.23118874430656433|0.2285714285714286
46||When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"### INSTRUCTION: The second piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            ### FIRST PIECE: When I got to the house, Mrs. 
            ### SECOND PIECE: 
            ### INSTRUCTION: The first piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue"|0.22204941511154175|0.06451612903225806
47||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"the Soviet Union's ambassador to the United Nations, 
            ### INSTRUCTION: The second piece of the test split for the Winograd Schema Challenge (WSC) is as follows:

Kotkin describes how Lev Kamenev, the Soviet Union's ambassador to the United Nations, made a speech in which he called for a ""peaceful coexistence"" between the USSR and the United States. During the Cold War, the speech was"|0.17160025238990784|0.10714285714285714
48||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|the living room.|0.14400115609169006|0.13333333333333333
49||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|The two women sat in the grass, watching the trains rumble by.|0.2530858516693115|0.0
50||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|### INSTRUCTION: The Winograd Schema Challenge (WSC) is a natural language inference (NLI) dataset used for transfer learning in natural language processing. It is a subset of the Super Glue benchmark, which is a collection of natural language inference datasets used for evaluating machine learning and natural language processing models. The WSC is a set of 100 natural language inference queries that are split into three folds for training, validation, and|0.1281990259885788|0.07058823529411765
51||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"### INSTRUCTION: The second piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:

            ### FIRST PIECE: Given the sentence ""A man in a blue shirt and black pants is standing in front of a large tree."" is it true that ""A man is standing in front of a tree.""?"|0.23051688075065613|0.05
52||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|The character of Mat Grice was developed by Dickens and not Collins.|0.26716282963752747|0.16
53||Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"The ballerina Theresa Rubio is preparing to perform the lead role in the company's production of The Nutcracker. 
            
            How would you finish the sentence?"|0.18220925331115723|0.09523809523809526
54||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|The Winograd Schema Challenge (WSC) is a natural language inference (NLI) task where a model must respond to a prompt with a factual statement that is entailed by a given passage. The WSC is split into two pieces, a training set and a test set. The test set is used to evaluate the performance of models on the task. The test set is split into two pieces, a first piece and a second piece. The first piece|0.17289605736732483|0.06666666666666667
55||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|The final answer: it is not possible to tell.|0.151206374168396|0.09523809523809525
56||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"The two women sat in the grass, watching the trains as they came and went. 
            
            (The second piece is missing from the provided test split.)"|0.19236347079277039|0.0851063829787234
57||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"### INSTRUCTION: The second piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            
            Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The first piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            
            Mat advanced at"|0.28782081604003906|0.12048192771084339
58||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|"Muriel has a famous painting of a ballerina 
            
            The SECOND PIECE must be an exact repetition of the FIRST PIECE."|0.17554989457130432|0.0
59||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The final answer: it is not possible to tell.|0.15173417329788208|0.17391304347826086
60||The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|"### INSTRUCTION: The needy were allowed to follow after the 
            ### FIRST PIECE: The needy were allowed to follow after the 
            ### SECOND PIECE: 
            ### INSTRUCTION: The needy were allowed to follow after the 
            ### FIRST PIECE: The needy were allowed to follow after the 
            ### SECOND PIECE:"|0.4696046710014343|0.038461538461538464
61||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|The people kept going through the traffic light as the light was in the middle of a holiday display.|0.25200116634368896|0.08695652173913043
62||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"The ballerina painting has been valued at $5 million and is insured for $10 million. 
            
            Who would insure the painting for its value? 
            
            Options:
            
            - muriel
            - painting
            - ballerina
            - art
            - collector
            
            The answer: collector."|0.2655101716518402|0.03571428571428572
63||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|DON'T JUST REPEAT the FIRST PIECE or the INSTRUCTION!|0.08009655028581619|0.11428571428571428
64||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary sat down beside her sister, Jane.|0.18550246953964233|0.0
65||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|The woman looked over the edge of her upper berth and saw her mother clearly.|0.37580054998397827|0.10526315789473685
66||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"### INSTRUCTION: Mary was late, and Mrs. 
            ### FIRST PIECE: Had set a place for her. 
            ### SECOND PIECE: 
            ### INSTRUCTION: Mary was late, and Mrs. 
            ### FIRST PIECE: Had set a place for her. 
            ### SECOND PIECE: 
            ### INSTRUCTION:"|0.29454347491264343|0.09523809523809523
67||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"The blond-haired man looked out the window, 
            
            The bald-headed man looked out the window, 
            
            The brown-haired man looked out the window, 
            
            The red-haired man looked out the window, 
            
            The black-haired man looked out the window, 
            
            The curly-haired man looked out the window,"|0.24382126331329346|0.06666666666666667
68||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|the couple are in a secret location and are not in any danger. They are just fine. The end.|0.30757415294647217|0.16
69||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|The man in the blue shirt had a firm grip on the handlebars of his wheelchair and was in a hurry. He was on his way to the store, and he needed to get there before the bus arrived. He was a little disoriented, but he knew he was going in the right direction. He was glad he had his trusty shopping bag with him, it would make it easier to pick out what he needed at the store. He was a little annoyed with|0.2832843065261841|0.12280701754385964
70||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The final answer: it is not possible to tell.|0.15173417329788208|0.17391304347826086
71||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|0.12176693230867386|0.0
72||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"The ballerina in the painting is about to perform a dance for the audience. 
            
            Is the following sentence factually correct?
            ""The ballerina in the famous painting by Cecile d'Arblay is preparing to perform a dance.""
            Options:
- yes
- it is not possible to tell
- no"|0.42137986421585083|0.10344827586206898
73||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"The ballerina painting has been valued at $2 million and is insured for $5 million. 
            
            How much is the house worth?"|0.23790845274925232|0.044444444444444446
74||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|The two women sat in the grass, watching the trains rumble by.|0.2530858516693115|0.0
75||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|The adhesive tape had been sitting on his window sill for several days. Edward had not noticed it until today, when he was cleaning the house. He had not known what to do with the tape, so he had simply left it on the window sill. Now he had to remove it all at once, but he was not sure how to go about it. He had never removed adhesive tape before. He had never cleaned the house before either. He was not|0.18220874667167664|0.14285714285714285
76||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The final answer: it is not possible to tell.|0.2214398980140686|0.0
77||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|"### INSTRUCTION: The Harbor folks said Grandma kept her house so clean that you could 
            ### FULL INSTRUCTION: The Harbor folks said Grandma kept her house so clean that you could 
            ### INSTRUCTION: The Harbor folks said Grandma kept her house so clean that you could 
            ### FULL INSTRUCTION: The Harbor folks said Grandma kept her house so clean that you could 
            ###"|0.45969337224960327|0.056338028169014086
78||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|the British flag was being raised.|0.35229557752609253|0.3809523809523809
79||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"### INSTRUCTION: The second piece of the test split for the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            
            Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The final piece of the test split for the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is"|0.22103817760944366|0.11363636363636363
80||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr. 
            
            Mr."|0.25716426968574524|0.0
81||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|### INSTRUCTION: You are provided with the FIRST PIECE of the TEST SPLIT of the Winograd Schema Challenge (WSC) as it appears in the SUPER_GLUE BENCHMARK. Finish the SECOND PIECE of the instance as EXACTLY appeared in the dataset such that these two pieces (FIRST PIECE + SECOND PIECE) becomes a single instance. Only rely on the original|0.212421253323555|0.11111111111111112
82||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Maude Raleigh was sitting in the front row, next to Nell.|0.19111348688602448|0.08695652173913043
83||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"The ballerina in the painting is wearing a tutu and carrying a bouquet of roses. 
            
            Is the following sentence factually correct?
            ""The ballerina in the famous painting is wearing tights.""
            Options:
- yes
- no"|0.22571323812007904|0.10526315789473685
84||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"The British, however, were not always confident in their own way of doing things. 
            
            How could they be confident in their own way of doing things?"|0.3500710129737854|0.044444444444444446
85||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"The second piece of the test split is the description of the event.
            
            The first sentence is a description of the event, while the second sentence is a description of the person.
            
            The sentences are separated by a colon.
            
            The sentences are not separated by a new line.
            
            The sentences may be indented.
            
            The sentences may be formatted using bold, italic, underline,"|0.12925851345062256|0.055045871559633024
86||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|The housekeeper sighed with relief and returned to the kitchen to prepare the roast beef.|0.23465457558631897|0.16666666666666666
87||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|"Maude Raleigh was sitting in the front row, and Nell was sitting in the back row. 
            Is the following sentence factually correct?
            Options:
- yes
- no"|0.08841132372617722|0.10810810810810811
88||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"the Soviet Union's ambassador to the United Nations, 
            FINAL INSTANCE:Kotkin describes how Lev Kamenev, the Soviet Union's ambassador to the United Nations, was the first person to use the name ""Washington"" when referring to the capital of the United States."|0.24385826289653778|0.08888888888888888
89||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"### INSTRUCTION: Mary was the name of the girl who lived with Grandma;
            ### FIRST PIECE: She had set a place for her at the table;
            ### SECOND PIECE: 
            ### INSTRUCTION: She was a very special girl;
            ### FIRST PIECE: She had a place at the table;
            ### SECOND PIECE:"|0.45943015813827515|0.07692307692307693
90||Mary offered to give her theater tickets to|Sally because she had to work late that night.|"Mary offered to give her theater tickets to 
            
            Mary offered to give her theater tickets to 
            
            Mary offered to give her theater tickets to 
            
            Mary offered to give her theater tickets to 
            
            Mary offered to give her theater tickets to 
            
            Mary offered to give her theater tickets to 
            
            Mary offered to give her theater tickets to"|0.326977014541626|0.03076923076923077
