Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
10||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. It was not as if she had not seen him for years, as they had always kept in touch. Perhaps it was just the shock of his recent retirement that had her so confused.|0.21756058931350708|0.08450704225352114
11||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled to see them in action. The trains rumbled and hissed as they passed, creating a great cloud of steam and smoke. Maude and Dora watched in awe as the trains disappeared over the horizon, leaving only a trail of black smoke in their wake.|0.35393857955932617|0.07920792079207922
12||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by many times before, and were always fascinated by the speed and power of the locomotives. The trains were an important part of the local economy, bringing goods and passengers to and from the small town. The two girls often played with toy trains on the prairie, pretending to be the engineers who controlled the powerful|0.3005982041358948|0.05660377358490566
13||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light. The car tires spun and the engine roared as we raced down the highway.|0.23525549471378326|0.14634146341463417
14||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|Muriel has in her living room a famous painting of a ballerina, which she bought at an auction.|0.35269832611083984|0.15384615384615383
15||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she inherited from her grandmother.|0.18185529112815857|0.28571428571428564
16||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter. The latter was sitting with his back to the door, and did not hear Mat's approach. 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter. The latter was sitting with his back to the door, and did not hear Mat's approach."|0.3031092882156372|0.09876543209876544
17||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on trumped up charges of attempting to overthrow the government.|0.33401989936828613|0.12307692307692307
18||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light. The car was speeding faster than the speed of light.|0.24495398998260498|0.16216216216216214
19||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter. He pulled out the drawer and took out a sheet of paper, then put it back in again. He then turned around and left the room.|0.1446574330329895|0.14285714285714285
20||The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The Haunting of Hill House to be more enjoyable than 
 ### FIRST PIECE: The Blair Witch Project."|0.19187745451927185|0.08333333333333333
21||The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The Haunting of Hill House to be more enjoyable than 
 ### FIRST PIECE: The Shining."|0.21635758876800537|0.09090909090909091
22||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in action. The trains were a regular sight on the prairie, but they never got tired of watching them.|0.2747473418712616|0.125
23||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Maude had been looking forward to seeing Nell Raleigh at school that morning. She had been hoping to catch up with her friend and share some exciting news. When she arrived, Nell was already there, and they were able to have a nice conversation. Maude felt grateful to have such a supportive friend, and was excited for the upcoming school year.|0.10753647983074188|0.1095890410958904
24||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she bought at a gallery in Paris.|0.16742460429668427|0.17391304347826086
25||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|we are all human.|0.30182021856307983|0.0
26||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mary arrived, Grandma said, ""I knew you'd 
 ### FINISHED PIECE: arrive. I've been waiting for you."""|0.18782179057598114|0.0
27||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Potter. He took a deep breath, and then reached out his hand to pull the drawer open. He slid the piece of paper out, and then put it in his pocket. He turned to go back to his seat, but then stopped and looked back at the bureau, as if he had forgotten something. He turned back around, and then sat down again.|0.17839032411575317|0.17391304347826084
28||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat. ""Good morning, Mat,"" said Mr. Potter, returning to his newspaper. ""Did you have a pleasant evening, sir?"" asked Mat, with a glance at the clock. ""Yes, thank you, Mat,"" said Mr. Potter, ""I had a very pleasant evening. I saw the latest J.K. Rowling novel, which was quite"|0.17966507375240326|0.08247422680412371
29||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|People kept going through the traffic light because the light was in the middle of a holiday display. The police officer, who was in the middle of the intersection, saw the driver go through the red light and pulled the driver over.|0.2746375799179077|0.04347826086956521
30||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there. He picked up the letter from the table and read it, 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 ### FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."|0.22655987739562988|0.08247422680412371
31||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.|0.2977215647697449|0.1
32||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had always helped Dad with his work before.|0.4274791479110718|0.11764705882352941
33||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a close associate of Lenin’s, was a key figure in the October Revolution.|0.2549847960472107|0.13114754098360654
34||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. It was bittersweet.|0.278658926486969|0.09523809523809523
35||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled when they got to ride along with their father. The train ride was a wonderful adventure, and they felt like they were on top of the world.|0.1852835863828659|0.09411764705882353
36||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a Parisian auction.|0.22423428297042847|0.1111111111111111
37||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a local auction.|0.3540416359901428|0.14814814814814814
38||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence was based on the long history of British rule, which had brought many benefits to the colonies. The British had a well-deserved reputation for fairness and justice, and their colonial administration was generally seen as efficient and economical. In addition, the British had a strong military presence in India which provided a sense of security to the people. As a result, most people had a high level of confidence in the|0.2743377089500427|0.09345794392523364
39||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on trumped up charges.|0.32577431201934814|0.10169491525423728
40||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had helped Dad with his work before.|0.41178667545318604|0.12121212121212122
41||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient, and the nurse had asked if the doctor 
 ### INSTRUCTION: had meant to say “countryside” instead. The doctor had 
 ### SECOND PIECE: replied that he had definitely meant to say “countryside”, 
 ### INSTRUCTION: and the nurse had apologized for the confusion."|0.15400055050849915|0.04081632653061225
42||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of the Mona Lisa.|0.19980771839618683|0.13333333333333333
43||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence, however, was misguided, as the Germans would soon reveal their true intentions.|0.23483972251415253|0.0851063829787234
44||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there reading a newspaper. ""Pardon me,"" Mat said, 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 ### FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."|0.20611678063869476|0.04301075268817204
45||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for a moment before falling off.|0.4705456495285034|0.16
46||When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.|0.2504282593727112|0.1
47||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested in 1935.|0.28522729873657227|0.07272727272727272
48||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|but not today. Today, the hall is filled with a different kind of fire, one that crackles and pops, and smells like burning rubber.|0.1752166450023651|0.05555555555555555
49||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by, and were amazed at the speed and power of the locomotives. The trains were like giant mechanical beasts, thundering across the prairie, and it was thrilling to watch them. The two girls had stood on the tracks, watching the trains pass by, and had felt a sense of excitement and adventure|0.44541066884994507|0.07766990291262135
50||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|0.2863098382949829|0.09523809523809522
51||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|we're all in this together.|0.30954450368881226|0.0
52||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Collins also drew upon the life of a real-life criminal, Mathew ‘Matt’ Grice, who had been transported to Australia for forgery in 1815.|0.17700764536857605|0.10810810810810811
53||Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio, which she purchased at a Christie's auction.|0.23638033866882324|0.15384615384615383
54||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel written by Charles Dickens.|0.22704170644283295|0.08
55||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Nell Raleigh was already there when Maude got to school.|0.2731591761112213|0.0909090909090909
56||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled at the sight of them. They had watched the trains for many hours, and were reluctant to leave when it was time to go home.|0.2332741916179657|0.07228915662650602
57||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter. The latter, who was leaning over the desk, looked up and said, “Oh, good, you’re here. I was going to ask you if you’d seen the Prime Minister.” 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter. The latter, who was leaning over the desk, looked up and said, “Oh, good, you’re here. I was going"|0.28328937292099|0.061855670103092786
58||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she painted in Paris.|0.2407013177871704|0.14285714285714285
59||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light. The car crashed into the tree with a loud bang. The glass shattered and the engine died. The driver was not hurt but the car was totaled.|0.25658977031707764|0.1111111111111111
60||The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|wealthy.|0.09692749381065369|0.0
61||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|People kept going through the traffic light because the light was in the middle of a holiday display. The police officer saw the people and decided to write them a ticket.|0.30349719524383545|0.05714285714285715
62||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The painting is of a ballerina, and it is famous. It was painted by Muriel.|0.32113248109817505|0.2051282051282051
63||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the store and bought a dozen donuts.|0.1001092940568924|0.11428571428571428
64||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary had not yet arrived.|0.1861140877008438|0.0
65||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. She could also see the floor of the train car, which was located some distance below her.|0.37356698513031006|0.16666666666666666
66||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|Marshall arrived, Mary joined her grandmother for dinner.|0.2637520432472229|0.11764705882352941
67||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|but the hall was cold and damp, so we didn’t mind staying in.|0.18484891951084137|0.07692307692307691
68||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|who have gone missing.|0.28135913610458374|0.0
69||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 ### FIRST PIECE: Mat advanced at once to the bureau, starting involunt"|0.25363507866859436|0.06315789473684211
70||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light as the car accelerated down the road.|0.22105079889297485|0.1764705882352941
71||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|0.12176693230867386|0.0
72||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a charity auction many years ago.|0.2144332379102707|0.10256410256410257
73||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is wearing a blue tutu.|0.22328943014144897|0.11764705882352941
74||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled to see them in action. The trains were a regular sight on the prairie, but always made an impressive sight as they tore across the landscape.|0.30564364790916443|0.09523809523809523
75||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for several weeks.|0.4373265504837036|0.18181818181818182
76||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. The end was near.|0.31688398122787476|0.09090909090909091
77||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|0.30494633316993713|0.08695652173913043
78||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|meeting a lady.|0.14573895931243896|0.1111111111111111
79||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter. He reached out a hand to steady himself on the polished wood of the desk, and then drew it back, as if he had 
 ### FINAL PIECE: remembered something. He turned and retraced his steps to the door, then paused and looked back at 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion"|0.2616586983203888|0.14141414141414144
80||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Bean, the world needs more people like you.|0.2626672387123108|0.047619047619047616
81||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|0.2863098382949829|0.09523809523809522
82||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Nell Raleigh was already there when Maude got to school.|0.224434494972229|0.0909090909090909
83||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is dancing with a bouquet of roses.|0.21932685375213623|0.1111111111111111
84||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen’s speech was a masterclass in the art of clear communication.|0.2564632296562195|0.13043478260869565
85||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested and executed during the Great Purge of the 1930s.|0.28078436851501465|0.0967741935483871
86||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper was relieved to hear this, and promptly went about her business.|0.3150073289871216|0.11764705882352941
87||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Maude was surprised to see Nell Raleigh there already.|0.2253812700510025|0.09523809523809525
88||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested and executed during the Great Purge of 1937.|0.26963210105895996|0.0983606557377049
89||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|and so had Grandpa.|0.14463618397712708|0.16666666666666666
90||Mary offered to give her theater tickets to|Sally because she had to work late that night.|her brother, John.|0.12692253291606903|0.0
91||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled when they got a chance to ride on one themselves. The train ride was a great adventure, and they felt like proud pioneers as they watched the vast prairie landscape pass by.|0.22535404562950134|0.08888888888888889
92||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Potter, who was sitting there, and continued until he came to a stop in front of the mirror. He looked at his reflection for a moment, then reached out and adjusted his tie.|0.20129963755607605|0.12903225806451615
93||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper sheepishly admitted that there was no cause for alarm, and Nancy had successfully convinced the housekeeper to change her story.|0.37110358476638794|0.1
94||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely defeated by Lisa in their squash game this afternoon. Lisa won every point in the match, leaving Claire with a zero on the board.|0.27342650294303894|0.06451612903225806
95||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. The trains were a source of both excitement and anxiety for the two young women, as they knew that their father would be returning home soon from his business trip. They watched the trains with curiosity and anticipation, hoping to see their father's train arrive first. Finally, as the last train pulled into the station, they saw their father's train|0.3526279926300049|0.13084112149532712
96||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she purchased at a Parisian auction.|0.17519664764404297|0.05128205128205128
97||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Collins also drew upon his own experiences growing up in a large family in the 1800s.|0.21777279675006866|0.06896551724137931
98||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on false charges of attempting to overthrow the government.|0.3324008584022522|0.125
99||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Bean, the world needs more people like you.|0.2626672387123108|0.047619047619047616
100||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|that was stolen from her when she was a child.|0.19356626272201538|0.10526315789473685
101||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. She had always been attracted to older men, and Bernard was certainly no exception. He had a certain gravitas that she found so attractive, and his intelligence was always a point of conversation between them. She had been surprised when he had asked her out, but she had accepted. The date had been wonderful, and they had continued to see each other regularly since then. She had been a little surprised|0.2773803472518921|0.09259259259259259
102||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|0.30494633316993713|0.08695652173913043
