Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
13|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light. The car tires spun and the engine roared as we raced down the highway.|The blur of the wheel and the streak of light of the needle.|0.24023497104644775|0.23525549471378326|0.00497947633266449|0.22222222222222224|0.14634146341463417|0.07588075880758807
14|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|Muriel has in her living room a famous painting of a ballerina, which she bought at an auction.|The ballerina in the painting is wearing a blue tutu.|0.2813439965248108|0.35269832611083984|-0.07135432958602905|0.22222222222222224|0.15384615384615383|0.06837606837606841
15|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she inherited from her grandmother.|"of her friend Molly. Molly is depicted as a young woman 
 ### FINISHED SECOND PIECE: standing in a field with a blue sky behind her."|0.17057451605796814|0.18185529112815857|-0.01128077507019043|0.17142857142857143|0.28571428571428564|-0.11428571428571421
16|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter. The latter was sitting with his back to the door, and did not hear Mat's approach. 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter. The latter was sitting with his back to the door, and did not hear Mat's approach."|Wilkins who was standing at the counter.|0.1983068287372589|0.3031092882156372|-0.1048024594783783|0.05555555555555555|0.09876543209876544|-0.04320987654320989
17|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on trumped up charges of attempting to overthrow the government.|"a leading Soviet politician, 
 ### FIRST PIECE: was born in 1882, 
 ### SECOND PIECE: and became a prominent Communist official. 
 ### FIRST PIECE: He was named as an alternate member of the 
 ### SECOND PIECE: the Politburo in 1935, 
 ### FIRST PIECE: and became a full member the next year."|0.24036452174186707|0.33401989936828613|-0.09365537762641907|0.10869565217391305|0.12307692307692307|-0.014381270903010016
18|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light. The car was speeding faster than the speed of light.|The blur of the wheel and the streak of light of the needle.|0.24023497104644775|0.24495398998260498|-0.0047190189361572266|0.22222222222222224|0.16216216216216214|0.060060060060060094
19|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter. He pulled out the drawer and took out a sheet of paper, then put it back in again. He then turned around and left the room.|Wilkes, who was sitting at the desk.|0.17329633235931396|0.1446574330329895|0.028638899326324463|0.05555555555555555|0.14285714285714285|-0.0873015873015873
20|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The Haunting of Hill House to be more enjoyable than 
 ### FIRST PIECE: The Blair Witch Project."|"The book to be very interesting and 
 ### INSTRUCTION: The book to be very interesting and 
 ### Carpenter's 
 ### The book to be very interesting and 
 ### The book to be very interesting and 
 ### The book to be very interesting and 
 ### The book to be very interesting and 
 ### The book to be very interesting and 
 ### The book to be very interesting and 
 ### The book to be very interesting and"|0.29320311546325684|0.19187745451927185|0.10132566094398499|0.027027027027027032|0.08333333333333333|-0.0563063063063063
21|The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"The Haunting of Hill House to be more enjoyable than 
 ### FIRST PIECE: The Shining."|"The book to be very interesting, but they had some 
 ### INSTRUCTION: The book was very interesting, but they had some difficulty understanding the section on quantum mechanics."|0.30990734696388245|0.21635758876800537|0.09354975819587708|0.11428571428571428|0.09090909090909091|0.02337662337662337
22|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in action. The trains were a regular sight on the prairie, but they never got tired of watching them.|"Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They watched as the train pulled into the station, and then they heard the conductor call out, ""Duluth! Duluth!"""|0.287663996219635|0.2747473418712616|0.012916654348373413|0.09523809523809523|0.125|-0.029761904761904767
23|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Maude had been looking forward to seeing Nell Raleigh at school that morning. She had been hoping to catch up with her friend and share some exciting news. When she arrived, Nell was already there, and they were able to have a nice conversation. Maude felt grateful to have such a supportive friend, and was excited for the upcoming school year.|Nell Raleigh was already there when Maude got to school.|0.2731591761112213|0.10753647983074188|0.16562269628047943|0.0909090909090909|0.1095890410958904|-0.018679950186799507
24|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of a nude woman that she bought at a gallery in Paris.|of her aunt, who was a nun.|0.1416393667459488|0.16742460429668427|-0.025785237550735474|0.2222222222222222|0.17391304347826086|0.048309178743961345
25|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|we are all human.|the only thing that really matters is the relationship between you and me.|0.29235631227493286|0.30182021856307983|-0.009463906288146973|0.10256410256410257|0.0|0.10256410256410257
26|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mary arrived, Grandma said, ""I knew you'd 
 ### FINISHED PIECE: arrive. I've been waiting for you."""|"Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs."|0.242717444896698|0.18782179057598114|0.05489565432071686|0.0|0.0|0.0
27|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Potter. He took a deep breath, and then reached out his hand to pull the drawer open. He slid the piece of paper out, and then put it in his pocket. He turned to go back to his seat, but then stopped and looked back at the bureau, as if he had forgotten something. He turned back around, and then sat down again.|Wilkins, who was sitting on the corner of the desk.|0.1959819495677948|0.17839032411575317|0.017591625452041626|0.05128205128205129|0.17391304347826084|-0.12263099219620954
28|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat. ""Good morning, Mat,"" said Mr. Potter, returning to his newspaper. ""Did you have a pleasant evening, sir?"" asked Mat, with a glance at the clock. ""Yes, thank you, Mat,"" said Mr. Potter, ""I had a very pleasant evening. I saw the latest J.K. Rowling novel, which was quite"|"Potter, who was sitting there, and continued until he had reached the 
 ### END of the line of desks. At the bureau, he was met by a clerk who, upon learning that he had 
 ### come for his pension, led him to a small room and, after telling him to wait, disappeared 
 ### through an adjoining door. Mat, who had already become impatient, now began to feel anxious, 
 ### and, as the minutes passed,"|0.17275390028953552|0.17966507375240326|-0.006911173462867737|0.0808080808080808|0.08247422680412371|-0.0016661459960429087
29|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|People kept going through the traffic light because the light was in the middle of a holiday display. The police officer, who was in the middle of the intersection, saw the driver go through the red light and pulled the driver over.|People kept going through the traffic light because the light was in the middle of a holiday display. The display featured a large star at the top, and red and green lights in the middle.|0.2862064242362976|0.2746375799179077|0.011568844318389893|0.05128205128205128|0.04347826086956521|0.007803790412486071
30|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there. He picked up the letter from the table and read it, 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 ### FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."|Brown, who was standing at the corner of the street.|0.19505183398723602|0.22655987739562988|-0.03150804340839386|0.05128205128205129|0.08247422680412371|-0.031192175522072423
31|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.|Blaze, the white horse, absorbed Mark.|0.2539074420928955|0.2977215647697449|-0.043814122676849365|0.05263157894736842|0.1|-0.04736842105263159
32|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had always helped Dad with his work before.|Dad often needed help with his work, and Larry was always willing to help.|0.46028488874435425|0.4274791479110718|0.03280574083328247|0.10256410256410256|0.11764705882352941|-0.01508295625942685
33|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a close associate of Lenin’s, was a key figure in the October Revolution.|"a leading Soviet politician, 
 ### FIRST PIECE: was born in 1882, 
 ### SECOND PIECE: in the city of Kiev."|0.2037019431591034|0.2549847960472107|-0.0512828528881073|0.0625|0.13114754098360654|-0.06864754098360654
34|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. It was bittersweet.|of the week.|0.20752301812171936|0.278658926486969|-0.07113590836524963|0.0|0.09523809523809523|-0.09523809523809523
35|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled when they got to ride along with their father. The train ride was a wonderful adventure, and they felt like they were on top of the world.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and couldn't wait to see them again.|0.24766165018081665|0.1852835863828659|0.062378063797950745|0.09523809523809523|0.09411764705882353|0.0011204481792717047
36|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a Parisian auction.|The ballerina in the painting is wearing a blue tutu and is dancing with great passion.|0.31492120027542114|0.22423428297042847|0.09068691730499268|0.13793103448275862|0.1111111111111111|0.026819923371647514
37|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a local auction.|The ballerina in the painting is wearing a blue tutu and is dancing.|0.2708839476108551|0.3540416359901428|-0.08315768837928772|0.1904761904761905|0.14814814814814814|0.04232804232804235
38|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence was based on the long history of British rule, which had brought many benefits to the colonies. The British had a well-deserved reputation for fairness and justice, and their colonial administration was generally seen as efficient and economical. In addition, the British had a strong military presence in India which provided a sense of security to the people. As a result, most people had a high level of confidence in the|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence was not misplaced, as the British have a well-deserved reputation for efficiency and fair play.|0.2681105136871338|0.2743377089500427|-0.0062271952629089355|0.1568627450980392|0.09345794392523364|0.06340480117280557
39|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on trumped up charges.|a leading Soviet politician, was born in 1882.|0.21445077657699585|0.32577431201934814|-0.1113235354423523|0.07272727272727272|0.10169491525423728|-0.028967642526964557
40|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|Larry had helped Dad with his work before.|Larry had helped Dad with his work before.|0.41178667545318604|0.41178667545318604|0.0|0.12121212121212122|0.12121212121212122|0.0
41|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient, and the nurse had asked if the doctor 
 ### INSTRUCTION: had meant to say “countryside” instead. The doctor had 
 ### SECOND PIECE: replied that he had definitely meant to say “countryside”, 
 ### INSTRUCTION: and the nurse had apologized for the confusion."|the patient.|0.12176693230867386|0.15400055050849915|-0.03223361819982529|0.0|0.04081632653061225|-0.04081632653061225
42|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|of the Mona Lisa.|of a young woman in a red dress.|0.21395756304264069|0.19980771839618683|0.014149844646453857|0.2105263157894737|0.13333333333333333|0.07719298245614037
43|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence, however, was misguided, as the Germans would soon reveal their true intentions.|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence, and the nation had a solid, if aging, political class. The Labour Party had been in power for a decade, and the Conservatives had been in power for nearly as long. Both parties had a deep bench of experienced politicians. The press was free and feisty, and the public had a range of reliable news sources to choose from. The country was generally prosperous,|0.29877614974975586|0.23483972251415253|0.06393642723560333|0.0970873786407767|0.0851063829787234|0.011980995662053295
44|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Potter, who was sitting there reading a newspaper. ""Pardon me,"" Mat said, 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 ### FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."|Clerk, who was sitting behind the counter. The latter jumped up and|0.05645658075809479|0.20611678063869476|-0.14966019988059998|0.0975609756097561|0.04301075268817204|0.05455022292158406
45|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for a moment before falling off.|"which caused a loud popping sound, 
 ### EXAMPLE: Edward dropped adhesive tape onto his window sill, which caused a loud popping sound."|0.3375207781791687|0.4705456495285034|-0.13302487134933472|0.05555555555555555|0.16|-0.10444444444444445
46|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.|White was waiting for me.|0.2504282593727112|0.2504282593727112|0.0|0.1|0.1|0.0
47|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested in 1935.|a leading Soviet politician, was born in 1917.|0.21100880205631256|0.28522729873657227|-0.0742184966802597|0.07272727272727272|0.07272727272727272|0.0
48|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|but not today. Today, the hall is filled with a different kind of fire, one that crackles and pops, and smells like burning rubber.|"but not today. Today, the hall is as cold as the outside, 
 ### FIRST PIECE: and as dark. I'm glad I have a fire to keep me warm, 
 ### SECOND PIECE: and a good book to read by the fire."|0.2811465561389923|0.1752166450023651|0.1059299111366272|0.196078431372549|0.05555555555555555|0.14052287581699344
49|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by, and were amazed at the speed and power of the locomotives. The trains were like giant mechanical beasts, thundering across the prairie, and it was thrilling to watch them. The two girls had stood on the tracks, watching the trains pass by, and had felt a sense of excitement and adventure|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled by the sight of them.|0.3058369755744934|0.44541066884994507|-0.13957369327545166|0.09523809523809522|0.07766990291262135|0.017568192325473866
50|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|to do with as you wish.|0.2863098382949829|0.2863098382949829|0.0|0.09523809523809522|0.09523809523809522|0.0
51|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|we're all in this together.|"the only thing that really matters is whether you're willing to 
 ### FIRST PIECE: sacrifice your comfort for the sake of others."|0.12925954163074493|0.30954450368881226|-0.18028496205806732|0.08333333333333334|0.0|0.08333333333333334
52|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Collins also drew upon the life of a real-life criminal, Mathew ‘Matt’ Grice, who had been transported to Australia for forgery in 1815.|it is also true that Collins's life was much more difficult than Dickens'.|0.1914737969636917|0.17700764536857605|0.014466151595115662|0.07407407407407408|0.10810810810810811|-0.03403403403403403
53|Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio, which she purchased at a Christie's auction.|Theresa Rubio was born in Paris, France. She began studying dance at the age of 6. She was a ballerina with the Paris Opera Ballet and later became the Prima Ballerina of the company. She danced the role of Odette/Odile in the ballet Swan Lake.|0.25506654381752014|0.23638033866882324|0.0186862051486969|0.15873015873015875|0.15384615384615383|0.004884004884004922
54|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel written by Charles Dickens.|it is also true that Collins' life was much more difficult than Dickens'.|0.17733071744441986|0.22704170644283295|-0.049710988998413086|0.07692307692307693|0.08|-0.0030769230769230743
55|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|Nell Raleigh was already there when Maude got to school.|Nell Raleigh was already there when Maude got to school.|0.2731591761112213|0.2731591761112213|0.0|0.0909090909090909|0.0909090909090909|0.0
56|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled at the sight of them. They had watched the trains for many hours, and were reluctant to leave when it was time to go home.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were amazed at the speed and power of the trains as they tore across the prairie, leaving wisps of black smoke in their wake.|0.40878427028656006|0.2332741916179657|0.17551007866859436|0.08571428571428572|0.07228915662650602|0.013425129087779694
57|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter. The latter, who was leaning over the desk, looked up and said, “Oh, good, you’re here. I was going to ask you if you’d seen the Prime Minister.” 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter. The latter, who was leaning over the desk, looked up and said, “Oh, good, you’re here. I was going"|"Dickenson, who was sitting at the desk. The secretary rose and offered her 
 ### INSTRUCTION: hands to assist him as he made his way to the chair which had been placed for him. 
 ### SECOND PIECE: He sat down, and the secretary took her place again at the desk. 
 ### INSTRUCTION: ""I have come on the most important matter,"" said Mat, looking around him with 
 ### SECOND PIECE"|0.26546671986579895|0.28328937292099|-0.01782265305519104|0.12903225806451615|0.061855670103092786|0.06717658796142337
58|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she painted in Paris.|dancing in a blue tutu.|0.19484855234622955|0.2407013177871704|-0.04585276544094086|0.14285714285714285|0.14285714285714285|0.0
59|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light. The car crashed into the tree with a loud bang. The glass shattered and the engine died. The driver was not hurt but the car was totaled.|The blur of the wheel and the streak of light of the needle.|0.24023497104644775|0.25658977031707764|-0.016354799270629883|0.22222222222222224|0.1111111111111111|0.11111111111111113
60|The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|wealthy.|rich.|0.0821320116519928|0.09692749381065369|-0.014795482158660889|0.0|0.0|0.0
