Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
10||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|"SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.

            FIRST PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.
            SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.

            FIRST PIECE: Maude wondered again"|0.4480382204055786|0.07317073170731707
11||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Dora and Maude had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: The train was a long, low, black thing, with a great, rolling puff of smoke streaming back from the engine.
            SECOND PIECE: The train was a long, low, black thing, with a great, rolling p"|0.4491686224937439|0.048192771084337345
12||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            SECOND PIECE: Maude and Dora had seen the trains rushing across the pra"|0.5694127082824707|0.047619047619047616
13||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.

            FIRST PIECE: The wheel was a blur and the needle was a streak of light.
            SECOND PIECE: The wheel was a blur and the needle was a streak of light.

            FIRST PIECE: The wheel was a blur and the needle was a streak of light.
            SECOND PIECE"|0.36946722865104675|0.07894736842105263
14||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: The ballerina is wearing a tutu.
            ANSWER: The ballerina is wearing a tutu.

            FIRST PIECE: The ballerina is wearing a tutu.
            SECOND PIECE: The ballerina is wearing a tutu.
            ANSWER: The ballerina is wearing a tutu.

            FIRST PIECE: The ball"|0.4198682904243469|0.04
15||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by <NAME> called ""The Scream.""
            SECOND PIECE: Muriel has hanging in her living room a famous painting by <NAME> called ""The Scream.""
            
            ANSWER: The Scream

            ANSWER: The Scream

            ANSWER: The Scream

            ANSWER: The Scream

            ANSWER: The Scream

            ANSWER: The Scre"|0.2074722945690155|0.07843137254901962
16||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Farnsworth, who was coming out of the bathroom.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Farnsworth, who was coming out of the bathroom.
            ANSWER: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Farnsworth, who was coming out of the bathroom.

            FIRST P"|0.36372852325439453|0.023255813953488372
17||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik faction, was arrested in 1917.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik faction, was arrested in 1917.

            FIRST PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik faction, was arrested in 1917."|0.3467558026313782|0.10989010989010989
18||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.
            ANSWER: The wheel was a blur and the needle was a streak of light.

INSTRUCTION: Finish the THIRD PIECE based on the FIRST and SECOND PIECE, such that these three pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction."|0.22489985823631287|0.07407407407407407
19||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Hale.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Hale.
            THE ANSWER: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Hale.

            FIRST PIECE: The man was standing in the doorway, looking out.
            SECOND PIECE: The man was standing"|0.3813507556915283|0.07407407407407408
20||The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"book to be a good read.
            SECOND PIECE: The people in my reading group found Carpenter's book to be a good read.
            ANSWER: Carpenter's book to be a good read.

            FIRST PIECE: The people in my reading group found Carpenter's book to be a good read.
            SECOND PIECE: The people in my reading group found Carpenter's book to"|0.5440131425857544|0.028571428571428574
21||The people in my reading group found Carpenter's|poems hard to understand because they are obscure.|"book to be a good read.
            SECOND PIECE: The people in my reading group found Carpenter's book to be a good read.

            ANSWER: The people in my reading group found Carpenter's book to be a good read.

            ANSWER: The people in my reading group found Carpenter's book to be a good read.

            ANSWER: The people in my reading group found Carpenter"|0.5340846180915833|0.027777777777777776
22||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            SECOND PIECE: Maude and Dora had seen the trains rushing across the pra"|0.5694127082824707|0.047619047619047616
23||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECON"|0.4789575934410095|0.032786885245901634
24||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by <NAME> called The Scream.
            SECOND PIECE: Muriel has hanging in her living room a famous painting by <NAME> called The Scream."|0.22539666295051575|0.12121212121212123
25||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"the world is a dangerous place to live; not because of the people who are evil, but because of the people who don't do anything about it.
            SECOND PIECE: After all, the world is a dangerous place to live; not because of the people who are evil, but because of the people who don't do anything about it.

            FIRST PIECE: After all, the world is a dangerous place to live; not because of"|0.4123084545135498|0.03960396039603961
26||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Smith had come to dinner.
            SECOND PIECE: Grandma had set a place for Mary; and once Mrs. Smith had come to dinner.

            ANSWER: Grandma had set a place for Mary; and once Mrs. Smith had come to dinner.

            EXPLANATION: The first piece is a sentence fragment. The second piece is a sentence fragment. The second piece is a complete sentence.

            ANSWER: Grand"|0.3049468994140625|0.028169014084507043
27||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Smith.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Smith.
            COMPLETION: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Smith.

            FIRST PIECE: The man who was in the room was a stranger.
            SECOND PIECE: The man who was in the room was a stranger"|0.3355703353881836|0.06896551724137931
28||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Dashwood.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Dashwood.

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Dashwood.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. D"|0.3104415535926819|0.02469135802469136
29||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|"SECOND PIECE: People kept going through the traffic light because the light was in the middle of a holiday display.
            FIRST PIECE: People kept going through the traffic light because the light was in the middle of a holiday display.
            SECOND PIECE: People kept going through the traffic light because the light was in the middle of a holiday display.
            FIRST PIECE: People kept going through the traffic light because the"|0.4636662006378174|0.02666666666666667
30||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Baxter, who was coming out of the office.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Baxter, who was coming out of the office.

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Baxter, who was coming out of the office.
            SECOND P"|0.3226902484893799|0.022988505747126436
31||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            FIRST PIECE: Mark became absorbed in Blaze, the white horse.
            SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            FIRST PIECE: Mark became absorbed in Blaze, the white horse.
            SECOND PIECE: Mark became absorbed in Blaze, the white horse."|0.38736987113952637|0.09756097560975609
32||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"SECOND PIECE: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Always before, Larry had helped Dad with his work.
            SECOND PIECE: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Always before, Larry had helped Dad with his work.
            SECOND PIECE: Always before, Larry had helped Dad with his work."|0.6090242266654968|0.049999999999999996
33||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik Central Committee, was killed in a 1937 purge.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed in a 1937 purge.
            ANSWER: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed in a 193"|0.34589236974716187|0.1020408163265306
34||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|"SECOND PIECE: The last day came.
            COMPLETION: The last day came.

            FIRST PIECE: The last day came.
            SECOND PIECE: The last day came.
            COMPLETION: The last day came.

            FIRST PIECE: The last day came.
            SECOND PIECE: The last day came.
            COMPLETION: The last"|0.31864166259765625|0.0
35||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|0.19214105606079102|0.08695652173913043
36||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"SECOND PIECE: Cecile d'Arblay has in her living room a famous painting of a ballerina by Muriel.

            INSTRUCTION: Finish the SECOND PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
            FIRST PIECE: Muriel has in her living"|0.28509825468063354|0.08108108108108109
37||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art."|0.5136607885360718|0.06349206349206349
38||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.
            SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way"|0.45946717262268066|0.075
39||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Soviet politician, was arrested in 1936 for his involvement in the assassination of Sergei Kirov.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a Soviet politician, was arrested in 1936 for his involvement in the assassination of Sergei Kirov.

            FIRST PIECE: Kotkin describes how Lev Kamenev, a Soviet politician, was arrested in 19"|0.3271733224391937|0.12
40||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"SECOND PIECE: Always before, Larry had helped Dad with his work.
            ANSWER: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Always before, Larry had helped Dad with his work.
            SECOND PIECE: Always before, Larry had helped Dad with his work.
            ANSWER: Always before, Larry had helped Dad with his work.

            FIRST P"|0.569517195224762|0.049999999999999996
41||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
            SECOND PIECE: The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country"|0.31667524576187134|0.0
42||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by <NAME>.
            SECOND PIECE: The painting is a portrait of <NAME> and is signed by the artist.
            
            ANSWER: The painting is a portrait of <NAME> and is signed by the artist.
            
            ANSWER: The painting is a portrait of <NAME> and is signed by the artist.
            
            ANSWER: The painting is a portrait of <NAME> and is signed by the artist"|0.3371904492378235|0.08571428571428573
43||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.
            SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way"|0.45946717262268066|0.075
44||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Keller.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Keller.

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Keller.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Keller."|0.2568642795085907|0.02469135802469136
45||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"and then he stuck it to his window.
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he stuck it to his window.

            FIRST PIECE: Edward dropped adhesive tape onto his window sill, and then he stuck it to his window.
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he stuck it to his window.

            F"|0.4542079567909241|0.1282051282051282
46||When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"Smith was outside.
            SECOND PIECE: I got to the house, and Mrs. Smith was outside.
            COMPLETION: I got to the house, and Mrs. Smith was outside.

            FIRST PIECE: I was in the car, and I saw a dog.
            SECOND PIECE: I was in the car, and I saw a dog.
            COMPLETION: I was in the car, and"|0.28995978832244873|0.08333333333333333
47||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik Central Committee, was killed in 1936.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed in 1936.

            ANSWER: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed in 1936.

            AN"|0.37729060649871826|0.1276595744680851
48||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but today was different.
            SECOND PIECE: The fire in the hall, usually called for a fire in the hall, but today was different.

            FIRST PIECE: The fire in the hall, usually called for a fire in the hall, but today was different.
            SECOND PIECE: The fire in the hall, usually called for a fire in the hall, but today was different.

            FIRST PIECE"|0.37657371163368225|0.05333333333333334
49||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            
            The first piece is a sentence, the second piece is a sentence fragment.
            
            The first piece is a sentence, the second piece is a sentence fragment.
            
            The first piece is a sentence, the second piece is a sentence fragment."|0.2922338843345642|0.06976744186046512
50||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"and you must live with the choices you make.
            SECOND PIECE: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You"|0.31059834361076355|0.1388888888888889
51||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"I'm not a very good person.
            SECOND PIECE: After all, I'm not a very good person.

            FIRST PIECE: After all, I'm not a very good person.
            SECOND PIECE: After all, I'm not a very good person.

            FIRST PIECE: After all, I'm not a very good person.
            SECOND PIE"|0.4911820888519287|0.0
52||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"it is not clear whether Dickens was the source of the character's name.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, it is not clear whether Dickens was the source of the character's name.

            ANSWER: Though Dickens is said to have helped Collins develop the character of Mat Grice, it is not clear whether Dickens was the source of the character's name"|0.5624502897262573|0.06976744186046512
53||Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"SECOND PIECE: Theresa Rubio has in her living room a famous painting of the ballerina Muriel.
            ANSWER: Theresa Rubio has in her living room a famous painting of the ballerina Muriel."|0.44096916913986206|0.125
54||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"the two men were not friends.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not friends.

            SOLUTION: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not friends.

            INSTRUCTION: Finish the SECOND PIECE based on the FIRST PIECE, such that these two"|0.33936750888824463|0.10526315789473684
55||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECON"|0.4789575934410095|0.032786885245901634
56||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            SECOND PIECE: Maude and Dora had seen the trains rushing across the pra"|0.5962749123573303|0.047058823529411764
57||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Dooley.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Dooley.

            FIRST PIECE: The man was a great man, and he had a great mind.
            SECOND PIECE: The man was a great man, and he had a great mind.

            FIRST PIECE: He was a great man, and he"|0.29427623748779297|0.11904761904761904
58||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|".
            SECOND PIECE: The ballerina is wearing a pink tutu.
            ANSWER: The ballerina is wearing a pink tutu.

            FIRST PIECE: The ballerina is wearing a pink tutu.
            SECOND PIECE: The ballerina is wearing a pink tutu.
            ANSWER: The ballerina is wearing a pink tutu.

            FIRST"|0.3213791847229004|0.0
59||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.
            ANSWER: The wheel was a blur and the needle was a streak of light.

            FIRST PIECE: The wheel was a blur and the needle was a streak of light.
            SECOND PIECE: The wheel was a blur and the needle was a streak of light.
            ANSWER: The wheel was a blur"|0.3327040672302246|0.0759493670886076
60||The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|"rich.
            SECOND PIECE: The needy were allowed to follow after the rich.

            ANSWER: The needy were allowed to follow after the rich.

            FIRST PIECE: The needy were allowed to follow after the rich.
            SECOND PIECE: The needy were allowed to follow after the rich.

            ANSWER: The needy were allowed to follow after the rich."|0.37551480531692505|0.03125
61||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|SECOND PIECE: People kept going through the traffic light because the light was in the middle of a holiday display.|0.23691147565841675|0.08333333333333334
62||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: The painting is by <NAME>.
            ANSWER: The painting is by <NAME>.

            FIRST PIECE: The painting is by <NAME>.
            SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
            ANSWER: The painting is by <NAME>.

            FIRST PIECE: The painting is by <NAME>."|0.388949990272522|0.08450704225352113
63||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"I went to the movies with my friends.
            SECOND PIECE: I went to the movies with my friends.

            FIRST PIECE: I went to the movies with my friends.
            SECOND PIECE: Last week, I went to the movies with my friends.

            FIRST PIECE: I went to the movies with my friends.
            SECOND PIECE: I went to the movies with my"|0.24581368267536163|0.09523809523809523
64||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"she was coming home for dinner.
            SECOND PIECE: Grandma had set a place for Mary; she was coming home for dinner.
            COMPLETION: Grandma had set a place for Mary; she was coming home for dinner.
        """"""
        return ""Grandma had set a place for Mary; she was coming home for dinner.""

    def test_complete_sentence(self):
        self.assertEqual(self"|0.4186621308326721|0.0923076923076923
65||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.

            FIRST PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.
            SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see"|0.48683804273605347|0.11627906976744186
