Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
27||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
            Options:
- third piece of advice
- third piece of information
- third piece of clothing
- third piece of data
- third piece of meat
third piece of information"|0.1605505794286728|0.029850746268656716
28||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|The man in the gray suit bumped into Mat, who was carrying a stack of papers.|0.16507291793823242|0.13333333333333333
29||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|The people kept going through the red light because the holiday display was in the middle of the red light.|0.30248624086380005|0.08333333333333334
30||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"### INSTRUCTION: The second piece of information you have given me is: 
            ### INSTRUCTION: Mr. 
            ### INSTRUCTION: I have now finished the second piece of information you gave me. It is: 
            ### INSTRUCTION: Mr. 
            ### INSTRUCTION: I have now finished the second piece of information you gave me. It is: 
            ### INSTRUCTION:"|0.3679314851760864|0.08
31||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|The horse, Blaze, was a white horse.|0.27346035838127136|0.10256410256410256
32||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"Dad was always grateful to Larry for his help. 
            
            Is the following a factual statement?
            ""Larry helped his dad with his work.""
Options:
- yes
- no"|0.42273151874542236|0.12
33||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Soviet Politburo, 
            FINAL PIECE:  Kotkin describes how Lev Kamenev, a member of the Soviet Politburo, became a Soviet politician and statesman who was a prominent figure in the Soviet Union during the period following the Russian Revolution."|0.22252127528190613|0.09090909090909091
34||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|"### INSTRUCTION: The second piece should be: ""The last day is today."""|0.23141875863075256|0.0
35||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|0.232488751411438|0.08888888888888889
36||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"Is the following statement true?
            ""Cecile d'Arblay painted a famous painting of a ballerina that is in Muriel's living room."""|0.196577787399292|0.1142857142857143
37||Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"The ballerina painting is valued at $25,000,000 and has been appraised by a specialist.
            
            Is the following statement true?
            ""The Ballerina painting is worth a lot of money."""|0.40154755115509033|0.10526315789473685
38||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"### INSTRUCTION: Based on the first piece, how would you finish the second piece?
Options:
- meeting new people
- confidence
- being confident
- confidence in british way of doing things
- feeling confident
The answer is confidence in british way of doing things"|0.25220954418182373|0.03448275862068966
39||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Soviet Politburo,
            FINAL PIECE:  was a member of the Soviet Politburo during the Great Purge.
            
            The second piece should be:
            
            Kotkin describes how Lev Kamenev, a member of the Soviet Politburo, was a member of the Soviet Politburo during the Great Purge."|0.30722662806510925|0.08602150537634408
40||Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"Dad had always relied on Larry to help him with his work. 
            
            The pieces have been rearranged to reflect the following:
            
            Dad: Always relied on Larry to help him with his work.
            Larry: Always before, Larry had helped Dad with his work.
            
            The two pieces can be rearranged further to reflect the following:
            
            Dad: Always relied on Larry to help"|0.5290358662605286|0.14117647058823532
41||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient, but the patient refused to go.
            
            The doctor had ordered six months of country air for the patient, but the patient refused to go."|0.19350337982177734|0.0
42||Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"FINAL PIECE: ""Muriel has hanging in her living room a famous painting by Monet."""|0.12461219727993011|0.08
43||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|The British, in their usual way, had taken the initiative and were already preparing to host the next summit.|0.18188320100307465|0.15789473684210525
44||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"The man in the bureau was staring at Mat. Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The man in the bureau was staring at Mat. Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The man in the bureau was staring at Mat. Mat advanced at once to the bureau, starting involuntarily"|0.3438705801963806|0.04301075268817204
45||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|The adhesive tape stuck to his window sill, and Edward had to remove it.|0.22649633884429932|0.2758620689655172
46||When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"### FULL TEXT: When I got to the house, Mrs. 
            ### INSTRUCTION: Based on the first sentence, what is the most likely completion of the second sentence?
Options:
- the house
- my house
- her house
- his house
- other house
the house"|0.15857607126235962|0.07547169811320754
47||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Soviet Politburo, 
            FINAL PIECE:  was a member of the Soviet Politburo during the Second World War. 
            
            Kotkin describes how Lev Kamenev, a member of the Soviet Politburo, was a member of the Soviet Politburo during the Second World War."|0.3048800230026245|0.08888888888888888
48||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|a blaze that would warm the whole house.|0.23478631675243378|0.2
49||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            
            The final answer: 2."|0.26436319947242737|0.08
50||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|### INSTRUCTION: Please complete the second piece based on the first piece. The second piece should be a summary of your life, or a description of your life to date. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.|0.11214029788970947|0.13114754098360656
51||After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"### INSTRUCTION: Based on the first piece, what is the most likely completion of the second piece?
Options:
- eat cake
- listen to music
- make music
- play golf
- make noise
The final answer: make music."|0.2496606409549713|0.03389830508474576
52||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            THIRD PIECE: 
            
            Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            FOURTH PIECE: 
            
            Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            FIFTH PIECE:"|0.32819369435310364|0.09836065573770492
53||Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"Based on the first piece, what is the most likely third piece of information?
Options:
- the location of the painting
- the subject of the painting
- the medium of the painting
- the size of the painting
- the value of the painting
the subject of the painting"|0.21567881107330322|0.06451612903225806
54||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            THIRD PIECE: 
            
            Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            FOURTH PIECE: 
            
            Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            FIFTH PIECE:"|0.32819369435310364|0.09836065573770492
55||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
Options:
- the bell rang
- the class was called
- Nell Raleigh
- the doorbell rang
- the bell rang"|0.12192635238170624|0.0
56||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            
            The final answer: 2."|0.26436319947242737|0.08
57||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
            Options:
- office
- desk
- third piece
- fourth piece
- table
third piece"|0.1586165428161621|0.038461538461538464
58||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|"Is the following sentence factually correct?
            ""Muriel has a famous painting of a ballerina that was originally painted by her father.""
Options:
- yes
- no"|0.15133008360862732|0.12121212121212122
59||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light.|0.23429188132286072|0.22222222222222224
60||The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|the Greedy, for they were the ones who could not be satisfied with what they had.|0.13105186820030212|0.15384615384615385
61||People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|The people were stuck in traffic as they went through the light during the holiday display.|0.2438533902168274|0.0
62||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina painting that Muriel has in her living room is valued at $25,000,000.|0.2588158845901489|0.1
63||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|THE COMPLETE INSTRUCTION: Last week, I went to the store and bought a loaf of bread, a pound of cheese, and a pound of meat. How much money did I spend?|0.08191554993391037|0.14285714285714285
64||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|### INSTRUCTION: Place for Mary was set by her grandma;|0.07029765844345093|0.11764705882352941
65||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|"Tatyana's mother was a famous model. She had been featured in many magazines and newspapers. 
            
            The second piece is a continuation of the first piece, describing what Tatyana's mother looked like."|0.28008484840393066|0.14285714285714288
66||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"### FULL TEXT: Grandma had set a place for Mary, and once Mrs. 
            ### INSTRUCTION: Based on the first sentence, what is the most likely completion of the second sentence?
Options:
- table setting
- place setting
- setting
- chair setting
- place
The most likely completion is place setting."|0.15617358684539795|0.0
67||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"and the family would huddle around the hearth on such a day, 
            ### FULL PIECE: Usually rainy days called for a fire in the hall, and the family would huddle around the hearth on such a day."|0.32716983556747437|0.125
68||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|### FULL TEXT: Meanwhile all the people in town are hunting high and low for the missing couple, Arthur and Celeste.|0.2543841600418091|0.07692307692307691
69||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
Options:
- office
- desk
- third piece
- building
- table
third piece"|0.13649234175682068|0.0392156862745098
70||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light.|0.23429188132286072|0.22222222222222224
71||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient, but the patient refused to go.
            OUTCOME:The doctor had ordered six months of country air for the patient, but the patient refused to go."|0.1887911558151245|0.0
72||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"Is the following statement true?
            ""Cecile d'Arblay painted a famous painting of a ballerina that is currently in Muriel's living room."""|0.18946266174316406|0.1111111111111111
73||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"The ballerina painting is valued at $250,000,000 and has been appraised by a specialist.
            
            Is the following statement true?
            ""The value of the ballerina painting has been appraised at $250,000,000."""|0.4042688012123108|0.06896551724137931
74||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|0.29115408658981323|0.08695652173913043
75||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"The adhesive tape stuck to the sill and he had to remove it.
            
            The final answer: it is not possible to tell."|0.31050461530685425|0.21621621621621623
76||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|### INSTRUCTION: The second piece is too short to be a complete sentence. It should be followed by a comma and the rest of the information.|0.22048026323318481|0.05128205128205128
77||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|### FULL TEXT: The harbor folks said grandma kept her house so clean that you could see the harbor from the front porch.|0.1570902168750763|0.1142857142857143
78||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|the British flag was being raised.|0.35229557752609253|0.3809523809523809
79||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
            Options:
- office
- desk
- bureau
- table
- chair"|0.09333164989948273|0.041666666666666664
80||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Together, the first and second piece form the complete sentence: ""Mr. and Mrs. Smith are celebrating their 5th wedding anniversary with a romantic dinner at their favorite restaurant.""
            
            The most likely completion to the second piece based on the first piece is: ""Celebrating their 5th wedding anniversary with a romantic dinner at their favorite restaurant."""|0.4165424704551697|0.06741573033707865
81||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|### INSTRUCTION: Complete the second piece based on the first piece, such that the two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.|0.1226053535938263|0.11764705882352941
82||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|The bell rang, and Nell Raleigh left the room.|0.11287553608417511|0.09523809523809525
83||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"The ballerina painting is valued at $25,000,000 and has been appraised by a specialist.
            
            Is the following statement true?
            ""The Ballerina painting is worth a lot of money."""|0.3499738872051239|0.11111111111111112
84||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"The British, in their usual manner, had prepared thoroughly for the upcoming meeting.
            
            Is the following a factual statement?
            ""The British are confident in their ability to perform well in upcoming meetings.""
Options:
- yes
- no"|0.3102123737335205|0.11111111111111112
85||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Russian Communist Party who later became the Soviet Minister of Agriculture, described the collectives as ""kolkhozes"" (which were sovkhozes, or co-operatives, in Russian).
            
            The two pieces put together would be:
            
            Kotkin describes how Lev Kamenev, a member of the Russian Communist Party who later became the Soviet Minister of Agriculture, described the collectives as ""kolkhozes"" (which"|0.2649170756340027|0.07407407407407407
86||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|The housekeeper had been worried that something was amiss, but Nancy assured her that everything was fine.|0.3025931119918823|0.05263157894736842
87||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
Options:
- the bell rang
- the class was late
- Nell Raleigh
- the doorbell rang
- the second piece"|0.07054208219051361|0.0
88||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Soviet Politburo,
            FINAL PIECE:  was a member of the Soviet Politburo during the Second World War."|0.21253052353858948|0.08955223880597013
89||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|### INSTRUCTION: Grandma had set a place for Mary, but she wasn't sure that Mary would come.|0.20071828365325928|0.07999999999999999
90||Mary offered to give her theater tickets to|Sally because she had to work late that night.|"Mary offered to give her theater tickets to John.
            
            The final answer: it is not possible to tell."|0.20486173033714294|0.07407407407407407
91||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            
            The final answer: 2."|0.215818852186203|0.08163265306122448
92||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"The man advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The man is a government employee, which is how he was able to get a job at the bureau. 
            
            The man advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The man is a government employee, which is how he was able to get a job"|0.4290175437927246|0.04255319148936171
93||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|"Based on the first piece, what is the most likely completion of the second piece?
Options:
- nancy (with an ""a"")
- housekeeper
- conversation
- alarm
- explain"|0.13971470296382904|0.08888888888888889
94||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|THIRD PIECE: Claire and Lisa played a game of squash this afternoon, and Claire could not win a single point.|0.1746317744255066|0.0
95||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|0.29115408658981323|0.08695652173913043
96||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|"Is the following statement true?
            ""Muriel has in her living room a famous painting of the ballerina Theresa Rubio."""|0.16106683015823364|0.12121212121212122
