Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
62||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a charity auction many years ago.|-0.6799627542495728|0.17391304347826086
63||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the grocery store and bought a lot of food.|-1.7501369714736938|0.16216216216216217
64||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary had not yet arrived.|-0.9215857982635498|0.0
65||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. She was surprised to see her mother, who was usually very strict, crying.|-0.9939080476760864|0.14285714285714288
66||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|Brown came in, Mary was late.|-1.2014609575271606|0.13333333333333333
67||Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|but not today. Today, the rain called for an umbrella.|-1.9183411598205566|0.0909090909090909
68||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|the missing couple who were last seen entering the forest.|-1.4608514308929443|0.0
69||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter, who was sitting there, and who looked up at him with a frown.|-1.3612558841705322|0.09302325581395349
70||The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light as the car accelerated down the road.|-1.458921194076538|0.1764705882352941
71||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|-1.6416471004486084|0.0
72||Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a Parisian auction.|-1.2486584186553955|0.1111111111111111
73||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a charity auction many years ago.|-0.6799627542495728|0.17391304347826086
74||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by, and were amazed at the speed and power of the locomotives. The trains were so fast and so big that they seemed to be almost out of control as they barreled across the prairie.|-0.750770628452301|0.06976744186046512
75||Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for several days.|-1.0191168785095215|0.18181818181818182
76||The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. The end was near.|-1.117905616760254|0.09090909090909091
77||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|-0.7799181938171387|0.08695652173913043
78||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|entering a house of worship.|-1.7318260669708252|0.1
79||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter. He pulled out a sheet of paper and read it, then put it back in his pocket. He picked up the phone and dialled a number.|-1.5321712493896484|0.17857142857142858
80||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Bean|-1.9728039503097534|0.0
81||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|-1.1224788427352905|0.09523809523809522
82||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Maude had been looking forward to seeing Nell Raleigh at school that morning. She had missed seeing her friend during the summer and was excited to reconnect. When she arrived, Nell was already there, sitting at her usual desk. Maude walked over and they exchanged greetings. Nell asked if Maude had been busy over the summer and Maude responded that she had been very busy with her family and her job. They chatted for a bit and then the teacher arrived. They|-1.3597826957702637|0.0851063829787234
83||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina that she purchased on her trip to Paris.|-0.8920891880989075|0.13636363636363635
84||Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence was based on the long history of British rule and the influence of British culture on many parts of the world. The British had a long tradition of fair and just rule, and their legal system was widely respected. In addition, the British had a strong military, which gave them a certain degree of power and influence in world affairs. This combination of factors gave many people a certain confidence in the British way of|-0.9850576519966125|0.09090909090909091
85||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936.|-1.274046778678894|0.1090909090909091
86||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the possibility of a fire, but after hearing Nancy's reasoning, decided that there was no fire and thus no immediate cause for alarm.|-0.6745482087135315|0.0857142857142857
87||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|0.0909090909090909
88||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on false charges of attempting to overthrow the government.|-0.8662948608398438|0.125
89||Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary was late, so Grandma worried that Mary might not come at all.|-1.1844968795776367|0.09523809523809525
90||Mary offered to give her theater tickets to|Sally because she had to work late that night.|her friend, who was visiting from out of town.|-1.0767199993133545|0.0
91||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled when they got a chance to ride on one themselves. The train ride was a wonderful adventure, and they felt like they were on top of the world as they sped across the prairie.|-1.0061924457550049|0.08695652173913043
92||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### INSTRUCTION: Finish the THIRD PIEC"|-1.5003317594528198|0.09090909090909091
93||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the state of the roof, but after hearing Nancy’s assessment, she felt much better about the situation.|-0.6178115606307983|0.09374999999999999
94||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely outplayed by Lisa in their squash game this afternoon. Claire could not win a single point, and Lisa won the match easily.|-1.522737741470337|0.06896551724137932
95||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were both amazed and delighted at the sight, and vowed to ride the train home that evening.|-0.8270676136016846|0.12698412698412698
96||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she bought at a Parisian auction.|-1.433925986289978|0.05128205128205128
97||Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel by Charles Dickens.|-0.9763363003730774|0.08333333333333334
98||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested and executed during the Great Purge of 1937.|-1.017087697982788|0.0983606557377049
99||Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|President|-1.6446428298950195|0.0
100||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she painted when she was a young and carefree woman.|-1.2669260501861572|0.0
101||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, with three children from previous marriages, and she was a single woman in her thirties. Bernard had been married to his first wife for twenty-five years, before she passed away from cancer. He had been married to his second wife for fifteen years, before she passed away from a heart attack. Bernard had been married to his third wife for ten years, before|-1.4332892894744873|0.09523809523809523
102||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|-0.7799181938171387|0.08695652173913043
103||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|Mark had been in the presence of the queen.|-1.6423949003219604|0.08333333333333334
104||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|who have gone missing since the start of the festival.|-1.482038140296936|0.0
105||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the store and bought a dozen eggs.|-1.9379304647445679|0.11428571428571428
106||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she purchased at a Parisian auction.|-1.4397454261779785|0.05128205128205128
107||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely dominated by Lisa in their squash game this afternoon. Lisa won every point in the first game, and Claire could not win a single point in the second game. Claire's squash skills have clearly deteriorated since she last played competitively several years ago. It was an embarrassing defeat for Claire, who has been trying to improve her squash game recently.|-1.37532377243042|0.058823529411764705
